year,geo_code,county,total_households,households_100k_to_149999k,households_150k_to_199999k,households_200k_or_more,percent_wealthy_households,total_wealthy_households
2022,0500000US48267,"Kimble County, Texas",1715,0.15,0.04,0.1,0.29,499
2022,0500000US48269,"King County, Texas",80,0.11,0.01,0.08,0.2,16
2022,0500000US48271,"Kinney County, Texas",1105,0.09,0,0.07,0.16,180
2022,0500000US48273,"Kleberg County, Texas",11915,0.16,0.05,0.03,0.24,2895
2022,0500000US48275,"Knox County, Texas",1248,0.12,0.06,0.02,0.2,251
2022,0500000US48277,"Lamar County, Texas",20122,0.16,0.06,0.03,0.25,5071
2022,0500000US48279,"Lamb County, Texas",4632,0.14,0.03,0.05,0.22,1005
2022,0500000US48281,"Lampasas County, Texas",7934,0.18,0.08,0.08,0.33,2650
2022,0500000US48283,"La Salle County, Texas",1688,0.07,0.06,0.01,0.14,241
2022,0500000US48285,"Lavaca County, Texas",8206,0.15,0.08,0.06,0.29,2404
2022,0500000US48287,"Lee County, Texas",6313,0.16,0.08,0.04,0.28,1742
2022,0500000US48289,"Leon County, Texas",6397,0.14,0.06,0.07,0.28,1778
2022,0500000US48291,"Liberty County, Texas",28921,0.14,0.06,0.07,0.27,7895
2022,0500000US48293,"Limestone County, Texas",8195,0.12,0.06,0.04,0.22,1795
2022,0500000US48295,"Lipscomb County, Texas",1135,0.18,0.05,0.06,0.29,331
2022,0500000US48297,"Live Oak County, Texas",4153,0.14,0.05,0.06,0.26,1063
2022,0500000US48299,"Llano County, Texas",9612,0.16,0.07,0.11,0.33,3172
2022,0500000US48301,"Loving County, Texas",40,0.28,0.05,0.03,0.35,14
2022,0500000US48303,"Lubbock County, Texas",121685,0.15,0.06,0.07,0.28,34315
2022,0500000US48305,"Lynn County, Texas",2053,0.16,0.06,0.08,0.29,597
2022,0500000US48307,"McCulloch County, Texas",3186,0.13,0.03,0.04,0.2,628
2022,0500000US48309,"McLennan County, Texas",94985,0.15,0.07,0.07,0.29,27071
2022,0500000US48311,"McMullen County, Texas",202,0.13,0.07,0.07,0.27,55
2022,0500000US48313,"Madison County, Texas",4081,0.16,0.05,0.05,0.25,1037
2022,0500000US48315,"Marion County, Texas",4014,0.09,0.05,0.02,0.16,646
2022,0500000US48317,"Martin County, Texas",1912,0.16,0.11,0.07,0.33,633
2022,0500000US48319,"Mason County, Texas",1519,0.19,0.08,0.07,0.34,519
2022,0500000US48321,"Matagorda County, Texas",14073,0.15,0.06,0.05,0.25,3560
2022,0500000US48323,"Maverick County, Texas",17901,0.14,0.03,0.04,0.21,3813
2022,0500000US48325,"Medina County, Texas",17296,0.2,0.09,0.06,0.34,5950
2022,0500000US48327,"Menard County, Texas",905,0.03,0.02,0.1,0.15,135
2022,0500000US48329,"Midland County, Texas",65265,0.18,0.12,0.16,0.45,29500
2022,0500000US48331,"Milam County, Texas",9767,0.14,0.06,0.04,0.24,2373
2022,0500000US48333,"Mills County, Texas",1833,0.12,0.09,0.06,0.27,499
2022,0500000US48335,"Mitchell County, Texas",2411,0.14,0.08,0.07,0.28,685
2022,0500000US48337,"Montague County, Texas",7907,0.2,0.06,0.03,0.29,2277
2022,0500000US48339,"Montgomery County, Texas",224474,0.18,0.12,0.18,0.48,108645
2022,0500000US48341,"Moore County, Texas",6989,0.15,0.06,0.04,0.24,1698
2022,0500000US48343,"Morris County, Texas",4879,0.11,0.05,0.02,0.17,849
2022,0500000US48345,"Motley County, Texas",460,0.22,0.02,0.03,0.27,123
2022,0500000US48347,"Nacogdoches County, Texas",24893,0.11,0.05,0.04,0.2,5053
2022,0500000US48349,"Navarro County, Texas",18058,0.16,0.06,0.06,0.28,4966
2022,0500000US48351,"Newton County, Texas",4787,0.1,0.04,0.04,0.18,838
2022,0500000US48353,"Nolan County, Texas",5670,0.11,0.04,0.05,0.2,1151
2022,0500000US48355,"Nueces County, Texas",130122,0.16,0.07,0.07,0.3,38776
2022,0500000US48357,"Ochiltree County, Texas",3684,0.18,0.05,0.04,0.27,984
2022,0500000US48359,"Oldham County, Texas",631,0.1,0.11,0.08,0.29,181
2022,0500000US48361,"Orange County, Texas",31274,0.2,0.08,0.08,0.36,11352
2022,0500000US48363,"Palo Pinto County, Texas",10640,0.15,0.06,0.06,0.27,2915
2022,0500000US48365,"Panola County, Texas",8062,0.13,0.07,0.09,0.29,2338
2022,0500000US48367,"Parker County, Texas",52622,0.19,0.12,0.16,0.48,24995
2022,0500000US48369,"Parmer County, Texas",3203,0.18,0.07,0.06,0.3,971
2022,0500000US48371,"Pecos County, Texas",5070,0.16,0.09,0.07,0.32,1597
2022,0500000US48373,"Polk County, Texas",18084,0.16,0.05,0.05,0.25,4593
2022,0500000US48375,"Potter County, Texas",42824,0.11,0.05,0.04,0.21,8907
2022,0500000US48377,"Presidio County, Texas",2275,0.11,0.02,0.03,0.15,348
2022,0500000US48379,"Rains County, Texas",4710,0.17,0.09,0.07,0.33,1531
2022,0500000US48381,"Randall County, Texas",54984,0.2,0.08,0.09,0.37,20454
2022,0500000US48383,"Reagan County, Texas",1090,0.13,0.1,0.03,0.26,287
2022,0500000US48385,"Real County, Texas",992,0.07,0.01,0.07,0.14,141
2022,0500000US48387,"Red River County, Texas",4662,0.1,0.05,0.01,0.17,774
2022,0500000US48389,"Reeves County, Texas",4117,0.16,0.09,0.02,0.27,1091
2022,0500000US48391,"Refugio County, Texas",2235,0.09,0.03,0.04,0.16,346
2022,0500000US48393,"Roberts County, Texas",320,0.15,0.05,0.04,0.25,79
2022,0500000US48395,"Robertson County, Texas",6309,0.15,0.06,0.05,0.27,1672
2022,0500000US48397,"Rockwall County, Texas",37881,0.24,0.16,0.22,0.62,23524
2022,0500000US48399,"Runnels County, Texas",3780,0.15,0.06,0.04,0.25,953
2022,0500000US48401,"Rusk County, Texas",17792,0.14,0.07,0.07,0.27,4857
2022,0500000US48403,"Sabine County, Texas",4471,0.09,0.04,0.05,0.19,841
2022,0500000US48405,"San Augustine County, Texas",3051,0.11,0.02,0.02,0.15,448
2022,0500000US48407,"San Jacinto County, Texas",10064,0.13,0.11,0.04,0.27,2747
2022,0500000US48409,"San Patricio County, Texas",23920,0.16,0.07,0.07,0.3,7128
2022,0500000US48411,"San Saba County, Texas",2014,0.1,0.05,0.04,0.19,391
2022,0500000US48413,"Schleicher County, Texas",899,0.19,0.1,0.01,0.29,263
2022,0500000US48415,"Scurry County, Texas",5693,0.19,0.1,0.06,0.35,1964
2022,0500000US48417,"Shackelford County, Texas",1324,0.15,0.08,0.04,0.27,357
2022,0500000US48419,"Shelby County, Texas",8988,0.14,0.04,0.04,0.22,1968
2022,0500000US48421,"Sherman County, Texas",803,0.18,0.03,0.1,0.31,245
2022,0500000US48423,"Smith County, Texas",81286,0.17,0.08,0.08,0.32,25768
2022,0500000US48425,"Somervell County, Texas",3345,0.28,0.1,0.08,0.46,1529
2022,0500000US48427,"Starr County, Texas",18634,0.09,0.03,0.03,0.14,2646
2022,0500000US48429,"Stephens County, Texas",3405,0.13,0.04,0.03,0.21,698
2022,0500000US48431,"Sterling County, Texas",392,0.16,0.1,0.12,0.37,147
2022,0500000US48433,"Stonewall County, Texas",450,0.2,0.05,0.03,0.28,125
2022,0500000US48435,"Sutton County, Texas",1068,0.17,0.07,0.01,0.25,267
2022,0500000US48437,"Swisher County, Texas",2401,0.13,0.02,0.02,0.18,423
2022,0500000US48439,"Tarrant County, Texas",754969,0.18,0.09,0.11,0.39,292928
2022,0500000US48441,"Taylor County, Texas",53888,0.16,0.07,0.05,0.28,15035
2022,0500000US48443,"Terrell County, Texas",436,0.19,0.02,0.02,0.23,99
2022,0500000US48445,"Terry County, Texas",4170,0.09,0.08,0.04,0.21,867
2022,0500000US48447,"Throckmorton County, Texas",635,0.13,0.04,0.03,0.2,127
2022,0500000US48449,"Titus County, Texas",10802,0.14,0.05,0.04,0.23,2463
2022,0500000US48451,"Tom Green County, Texas",45449,0.18,0.06,0.05,0.29,13089
2022,0500000US48453,"Travis County, Texas",538109,0.18,0.11,0.17,0.47,250759
2022,0500000US48455,"Trinity County, Texas",5946,0.14,0.05,0.04,0.23,1338
2022,0500000US48457,"Tyler County, Texas",6811,0.16,0.05,0.03,0.24,1662
2022,0500000US48459,"Upshur County, Texas",14969,0.16,0.07,0.05,0.28,4206
2022,0500000US48461,"Upton County, Texas",1363,0.16,0.07,0.03,0.26,357
2022,0500000US48463,"Uvalde County, Texas",8420,0.09,0.03,0.05,0.18,1499
2022,0500000US48465,"Val Verde County, Texas",16643,0.17,0.06,0.03,0.26,4394
2022,0500000US48467,"Van Zandt County, Texas",22326,0.17,0.07,0.06,0.3,6631
2022,0500000US48469,"Victoria County, Texas",34265,0.17,0.07,0.06,0.31,10451
2022,0500000US48471,"Walker County, Texas",24592,0.12,0.05,0.03,0.2,4992
2022,0500000US48473,"Waller County, Texas",17780,0.16,0.1,0.12,0.37,6650
2022,0500000US48475,"Ward County, Texas",4264,0.2,0.08,0.04,0.32,1373
2022,0500000US48477,"Washington County, Texas",14482,0.16,0.06,0.09,0.31,4460
2022,0500000US48479,"Webb County, Texas",77797,0.16,0.06,0.05,0.27,21005
2022,0500000US48481,"Wharton County, Texas",15148,0.14,0.06,0.06,0.26,3954
2022,0500000US48483,"Wheeler County, Texas",1908,0.14,0.06,0.04,0.24,454
2022,0500000US48485,"Wichita County, Texas",48604,0.16,0.06,0.04,0.27,12977
2022,0500000US48487,"Wilbarger County, Texas",4626,0.12,0.04,0.02,0.18,814
2022,0500000US48489,"Willacy County, Texas",5414,0.12,0.03,0.02,0.17,931
2022,0500000US48491,"Williamson County, Texas",229906,0.22,0.14,0.16,0.52,118402
2022,0500000US48493,"Wilson County, Texas",17345,0.21,0.11,0.13,0.45,7823
2022,0500000US48495,"Winkler County, Texas",2685,0.32,0.1,0.03,0.45,1208
2022,0500000US48497,"Wise County, Texas",24079,0.21,0.1,0.11,0.42,10017
2022,0500000US48499,"Wood County, Texas",17824,0.17,0.06,0.05,0.28,5026
2022,0500000US48501,"Yoakum County, Texas",2654,0.13,0.06,0.12,0.31,812
2022,0500000US48503,"Young County, Texas",7565,0.21,0.07,0.04,0.32,2406
2022,0500000US48505,"Zapata County, Texas",4580,0.09,0.04,0.04,0.17,783
2022,0500000US48507,"Zavala County, Texas",3427,0.15,0.01,0.01,0.18,617
2022,0500000US49001,"Beaver County, Utah",2290,0.28,0.08,0.03,0.38,870
2022,0500000US49003,"Box Elder County, Utah",18557,0.2,0.08,0.06,0.34,6272
2022,0500000US49005,"Cache County, Utah",41718,0.2,0.07,0.07,0.34,13976
2022,0500000US49007,"Carbon County, Utah",7998,0.13,0.05,0.02,0.2,1584
2022,0500000US49009,"Daggett County, Utah",235,0.21,0.06,0.03,0.3,71
2022,0500000US49011,"Davis County, Utah",112155,0.25,0.13,0.14,0.51,57087
2022,0500000US49013,"Duchesne County, Utah",6461,0.19,0.07,0.06,0.31,2009
2022,0500000US49015,"Emery County, Utah",3447,0.19,0.1,0.02,0.31,1051
2022,0500000US49017,"Garfield County, Utah",1952,0.11,0.06,0.04,0.21,410
2022,0500000US49019,"Grand County, Utah",4335,0.14,0.06,0.04,0.24,1049
2022,0500000US49021,"Iron County, Utah",18596,0.16,0.07,0.05,0.27,5058
2022,0500000US49023,"Juab County, Utah",3594,0.26,0.1,0.06,0.43,1535
2022,0500000US49025,"Kane County, Utah",3225,0.19,0.07,0.06,0.32,1035
2022,0500000US49027,"Millard County, Utah",4177,0.15,0.08,0.04,0.27,1128
2022,0500000US49029,"Morgan County, Utah",3506,0.29,0.15,0.19,0.63,2223
2022,0500000US49031,"Piute County, Utah",569,0.1,0.03,0.01,0.14,79
2022,0500000US49033,"Rich County, Utah",765,0.17,0.06,0.04,0.27,206
2022,0500000US49035,"Salt Lake County, Utah",407673,0.21,0.11,0.12,0.45,181414
2022,0500000US49037,"San Juan County, Utah",4457,0.12,0.04,0.05,0.21,923
2022,0500000US49039,"Sanpete County, Utah",8617,0.18,0.07,0.04,0.29,2473
2022,0500000US49041,"Sevier County, Utah",7396,0.19,0.07,0.04,0.3,2189
2022,0500000US49043,"Summit County, Utah",13655,0.18,0.12,0.3,0.59,8111
2022,0500000US49045,"Tooele County, Utah",22124,0.28,0.11,0.09,0.48,10553
2022,0500000US49047,"Uintah County, Utah",11547,0.19,0.07,0.05,0.31,3580
2022,0500000US49049,"Utah County, Utah",187171,0.22,0.11,0.12,0.45,84040
2022,0500000US49051,"Wasatch County, Utah",11407,0.21,0.14,0.18,0.53,6034
2022,0500000US49053,"Washington County, Utah",64151,0.2,0.08,0.08,0.36,23287
2022,0500000US49055,"Wayne County, Utah",1051,0.18,0.04,0.05,0.26,277
2022,0500000US49057,"Weber County, Utah",89990,0.22,0.09,0.08,0.39,34646
2022,0500000US50001,"Addison County, Vermont",14416,0.21,0.11,0.1,0.42,5983
2022,0500000US50003,"Bennington County, Vermont",14566,0.17,0.09,0.08,0.33,4865
2022,0500000US50005,"Caledonia County, Vermont",12819,0.18,0.06,0.06,0.29,3756
2022,0500000US50007,"Chittenden County, Vermont",69318,0.2,0.11,0.14,0.44,30777
2022,0500000US50009,"Essex County, Vermont",2667,0.12,0.04,0.03,0.19,507
2022,0500000US50011,"Franklin County, Vermont",19233,0.22,0.09,0.06,0.36,6885
2022,0500000US50013,"Grand Isle County, Vermont",3027,0.17,0.14,0.12,0.43,1314
2022,0500000US50015,"Lamoille County, Vermont",11176,0.18,0.08,0.08,0.34,3777
2022,0500000US50017,"Orange County, Vermont",12690,0.2,0.08,0.05,0.34,4264
2022,0500000US50019,"Orleans County, Vermont",11528,0.17,0.06,0.05,0.27,3101
2022,0500000US50021,"Rutland County, Vermont",25334,0.17,0.07,0.06,0.29,7423
2022,0500000US50023,"Washington County, Vermont",25166,0.2,0.09,0.08,0.37,9337
2022,0500000US50025,"Windham County, Vermont",19382,0.15,0.07,0.07,0.29,5660
2022,0500000US50027,"Windsor County, Vermont",24536,0.16,0.08,0.09,0.33,8195
2022,0500000US51001,"Accomack County, Virginia",14252,0.11,0.05,0.05,0.21,2950
2022,0500000US51003,"Albemarle County, Virginia",44031,0.18,0.13,0.18,0.49,21487
2022,0500000US51005,"Alleghany County, Virginia",6309,0.14,0.05,0.03,0.22,1407
2022,0500000US51007,"Amelia County, Virginia",5258,0.12,0.08,0.06,0.26,1367
2022,0500000US51009,"Amherst County, Virginia",12615,0.18,0.07,0.06,0.3,3835
2022,0500000US51011,"Appomattox County, Virginia",6535,0.17,0.05,0.05,0.27,1778
2022,0500000US51013,"Arlington County, Virginia",110887,0.19,0.15,0.3,0.64,70635
2022,0500000US51015,"Augusta County, Virginia",30056,0.21,0.08,0.05,0.35,10369
2022,0500000US51017,"Bath County, Virginia",1905,0.1,0.06,0.07,0.23,440
2022,0500000US51019,"Bedford County, Virginia",32510,0.19,0.08,0.08,0.35,11346
2022,0500000US51021,"Bland County, Virginia",2235,0.16,0.05,0.02,0.23,507
2022,0500000US51023,"Botetourt County, Virginia",12916,0.2,0.09,0.09,0.37,4779
2022,0500000US51025,"Brunswick County, Virginia",6165,0.12,0.03,0.05,0.2,1251
2022,0500000US51027,"Buchanan County, Virginia",7494,0.11,0.01,0.02,0.14,1057
2022,0500000US51029,"Buckingham County, Virginia",5898,0.15,0.07,0.03,0.25,1469
2022,0500000US51031,"Campbell County, Virginia",22409,0.16,0.07,0.04,0.26,5804
2022,0500000US51033,"Caroline County, Virginia",11387,0.22,0.11,0.08,0.41,4669
2022,0500000US51035,"Carroll County, Virginia",12141,0.14,0.03,0.02,0.19,2270
2022,0500000US51036,"Charles City County, Virginia",2905,0.17,0.07,0.05,0.29,837
2022,0500000US51037,"Charlotte County, Virginia",4540,0.14,0.06,0.01,0.21,931
2022,0500000US51041,"Chesterfield County, Virginia",134144,0.22,0.12,0.14,0.48,64121
2022,0500000US51043,"Clarke County, Virginia",5617,0.21,0.15,0.16,0.52,2893
2022,0500000US51045,"Craig County, Virginia",1810,0.21,0.07,0.05,0.33,605
2022,0500000US51047,"Culpeper County, Virginia",18188,0.23,0.14,0.1,0.46,8403
2022,0500000US51049,"Cumberland County, Virginia",4055,0.1,0.06,0.07,0.23,945
2022,0500000US51051,"Dickenson County, Virginia",5543,0.11,0.03,0.01,0.15,848
2022,0500000US51053,"Dinwiddie County, Virginia",10432,0.2,0.08,0.08,0.35,3682
2022,0500000US51057,"Essex County, Virginia",4258,0.15,0.04,0.03,0.22,920
2022,0500000US51059,"Fairfax County, Virginia",410844,0.18,0.15,0.33,0.67,274444
2022,0500000US51061,"Fauquier County, Virginia",26011,0.21,0.16,0.23,0.59,15425
2022,0500000US51063,"Floyd County, Virginia",6655,0.15,0.07,0.03,0.24,1624
2022,0500000US51065,"Fluvanna County, Virginia",10195,0.23,0.11,0.1,0.44,4496
2022,0500000US51067,"Franklin County, Virginia",22022,0.18,0.06,0.07,0.31,6871
2022,0500000US51069,"Frederick County, Virginia",33534,0.23,0.12,0.12,0.47,15593
2022,0500000US51071,"Giles County, Virginia",6852,0.15,0.06,0.03,0.23,1603
2022,0500000US51073,"Gloucester County, Virginia",14857,0.23,0.09,0.09,0.41,6077
2022,0500000US51075,"Goochland County, Virginia",9788,0.18,0.12,0.23,0.53,5139
2022,0500000US51077,"Grayson County, Virginia",6148,0.09,0.03,0.02,0.15,891
2022,0500000US51079,"Greene County, Virginia",7662,0.17,0.12,0.09,0.38,2889
2022,0500000US51081,"Greensville County, Virginia",3222,0.13,0.06,0.05,0.23,754
2022,0500000US51083,"Halifax County, Virginia",13519,0.12,0.04,0.03,0.19,2596
2022,0500000US51085,"Hanover County, Virginia",41383,0.23,0.14,0.16,0.53,21850
2022,0500000US51087,"Henrico County, Virginia",134094,0.19,0.09,0.14,0.42,55783
2022,0500000US51089,"Henry County, Virginia",20411,0.1,0.03,0.02,0.15,3082
2022,0500000US51091,"Highland County, Virginia",1014,0.15,0.05,0.03,0.22,224
2022,0500000US51093,"Isle of Wight County, Virginia",15196,0.21,0.12,0.13,0.46,7021
2022,0500000US51095,"James City County, Virginia",30690,0.21,0.14,0.15,0.5,15468
2022,0500000US51097,"King and Queen County, Virginia",2826,0.18,0.08,0.06,0.32,896
2022,0500000US51099,"King George County, Virginia",9737,0.22,0.14,0.15,0.51,4956
2022,0500000US51101,"King William County, Virginia",6893,0.23,0.08,0.06,0.37,2530
2022,0500000US51103,"Lancaster County, Virginia",5238,0.16,0.04,0.09,0.28,1488
2022,0500000US51105,"Lee County, Virginia",8324,0.08,0.04,0.02,0.14,1132
2022,0500000US51107,"Loudoun County, Virginia",138549,0.17,0.17,0.4,0.74,102526
2022,0500000US51109,"Louisa County, Virginia",14642,0.2,0.1,0.09,0.39,5637
2022,0500000US51111,"Lunenburg County, Virginia",4566,0.1,0.05,0.02,0.18,813
2022,0500000US51113,"Madison County, Virginia",5324,0.24,0.07,0.07,0.38,2034
2022,0500000US51115,"Mathews County, Virginia",3742,0.16,0.08,0.13,0.37,1388
2022,0500000US51117,"Mecklenburg County, Virginia",13037,0.13,0.06,0.04,0.23,2959
2022,0500000US51119,"Middlesex County, Virginia",4714,0.21,0.09,0.06,0.36,1673
2022,0500000US51121,"Montgomery County, Virginia",36062,0.16,0.07,0.08,0.31,11179
2022,0500000US51125,"Nelson County, Virginia",6132,0.14,0.09,0.1,0.33,1999
2022,0500000US51127,"New Kent County, Virginia",8675,0.25,0.14,0.18,0.57,4927
2022,0500000US51131,"Northampton County, Virginia",5344,0.12,0.07,0.07,0.26,1384
2022,0500000US51133,"Northumberland County, Virginia",5174,0.14,0.07,0.1,0.32,1635
2022,0500000US51135,"Nottoway County, Virginia",5415,0.21,0.06,0.02,0.29,1554
2022,0500000US51137,"Orange County, Virginia",14309,0.21,0.12,0.11,0.44,6253
2022,0500000US51139,"Page County, Virginia",9351,0.16,0.06,0.03,0.24,2263
2022,0500000US51141,"Patrick County, Virginia",7779,0.12,0.06,0.06,0.24,1883
2022,0500000US51143,"Pittsylvania County, Virginia",24487,0.13,0.04,0.03,0.2,4922
2022,0500000US51145,"Powhatan County, Virginia",11077,0.26,0.14,0.16,0.55,6081
2022,0500000US51147,"Prince Edward County, Virginia",7416,0.15,0.06,0.05,0.26,1943
2022,0500000US51149,"Prince George County, Virginia",12808,0.24,0.1,0.06,0.4,5085
2022,0500000US51153,"Prince William County, Virginia",152616,0.22,0.15,0.24,0.61,93096
2022,0500000US51155,"Pulaski County, Virginia",14455,0.14,0.05,0.05,0.24,3440
2022,0500000US51157,"Rappahannock County, Virginia",2823,0.19,0.11,0.2,0.49,1372
2022,0500000US51159,"Richmond County, Virginia",2834,0.2,0.09,0.02,0.31,867
2022,0500000US51161,"Roanoke County, Virginia",39156,0.2,0.08,0.1,0.39,15114
2022,0500000US51163,"Rockbridge County, Virginia",9368,0.12,0.09,0.06,0.27,2529
2022,0500000US51165,"Rockingham County, Virginia",31612,0.19,0.07,0.08,0.33,10558
2022,0500000US51167,"Russell County, Virginia",10438,0.1,0.03,0.03,0.17,1733
2022,0500000US51169,"Scott County, Virginia",8838,0.11,0.05,0.02,0.17,1520
2022,0500000US51171,"Shenandoah County, Virginia",17542,0.15,0.06,0.06,0.27,4807
2022,0500000US51173,"Smyth County, Virginia",12651,0.11,0.03,0.03,0.16,2075
2022,0500000US51175,"Southampton County, Virginia",6841,0.17,0.09,0.05,0.3,2073
2022,0500000US51177,"Spotsylvania County, Virginia",49449,0.22,0.14,0.16,0.52,25812
2022,0500000US51179,"Stafford County, Virginia",50313,0.22,0.17,0.24,0.62,31345
2022,0500000US51181,"Surry County, Virginia",2745,0.18,0.12,0.04,0.34,931
2022,0500000US51183,"Sussex County, Virginia",3698,0.17,0.05,0.05,0.26,950
2022,0500000US51185,"Tazewell County, Virginia",15800,0.14,0.04,0.03,0.21,3286
2022,0500000US51187,"Warren County, Virginia",15235,0.17,0.11,0.11,0.39,5926
2022,0500000US51191,"Washington County, Virginia",22013,0.17,0.05,0.05,0.27,5877
2022,0500000US51193,"Westmoreland County, Virginia",7832,0.14,0.06,0.06,0.26,2052
2022,0500000US51195,"Wise County, Virginia",14052,0.11,0.04,0.02,0.16,2206
2022,0500000US51197,"Wythe County, Virginia",12424,0.14,0.04,0.03,0.2,2510
2022,0500000US51199,"York County, Virginia",25878,0.24,0.14,0.16,0.53,13819
2022,0500000US51510,"Alexandria city, Virginia",74818,0.2,0.13,0.24,0.56,42048
2022,0500000US51520,"Bristol city, Virginia",7299,0.12,0.05,0.04,0.2,1467
2022,0500000US51530,"Buena Vista city, Virginia",2655,0.11,0.01,0.04,0.15,409
2022,0500000US51540,"Charlottesville city, Virginia",19511,0.14,0.08,0.13,0.36,7024
2022,0500000US51550,"Chesapeake city, Virginia",91368,0.21,0.13,0.13,0.46,42212
